post_id,candidato,tema,polarizacion_consenso,umap_x,umap_y
1ogy8dt,matthei,democracia,0.15,-5.79413,10.69404
1ozsa99,matthei,democracia,0.5,6.7872295,1.4273254
1mmz32q,matthei,moral,0.65,-5.8936305,1.2225474
1mx56he,matthei,identidad,0.25,-2.5735178,5.7733736
1p0khoe,matthei,democracia,0.5,-5.126055,7.296963
1oqdzz5,matthei,campana_electoral,0.55,0.6799853,3.5504553
1opa5m2,matthei,campana_electoral,0.93,1.5653448,2.0324838
1pk3vzj,matthei,campana_electoral,0.2,-2.7410867,2.387514
1ot2eqj,matthei,identidad,0.55,-3.123032,3.138811
1nlkj8n,matthei,campana_electoral,0.15,-3.1819634,-2.9773862
1oyqspo,matthei,campana_electoral,0.15,-7.3699517,3.7485352
1oglm7e,matthei,identidad,0.6,-4.308969,2.495493
1n68c7b,matthei,campana_electoral,0.3,1.249396,3.5456924
1oifjt6,matthei,democracia,0.3,1.9646897,-6.9993305
1nb8jum,matthei,campana_electoral,0.55,3.56404,2.7301881
1mtuwxr,matthei,democracia,0.5,6.4694753,2.2680368
1ouu45l,matthei,campana_electoral,0.54,-1.991478,11.832093
1ngxl9s,matthei,economia,0.25,-2.5287428,2.140492
1pfthq4,matthei,campana_electoral,0.25,-4.929883,2.2919257
1p7d91f,matthei,democracia,0.5,-5.128158,7.2949524
1nx0tqn,matthei,economia,0.45,0.9954985,5.372935
1oz0161,matthei,democracia,0.55,1.6597937,-6.7965875
1oz0hni,matthei,identidad,0.25,0.06966273,0.22652148
1o60l81,matthei,campana_electoral,1.0,-3.7868297,1.2644132
1p4pkd7,matthei,campana_electoral,0.36,2.2540176,-0.8568076
1n40zxn,matthei,campana_electoral,0.65,-0.113943115,5.616341
1oz19t8,matthei,democracia,0.45,-6.7174063,6.470829
1om0fpv,matthei,democracia,0.4,-7.031134,6.576632
1okzql6,matthei,campana_electoral,0.45,2.1752353,5.2623878
1oyzrkp,matthei,identidad,0.4,-2.5507636,5.5899043
1oglm7e,matthei,democracia,0.4,4.095172,1.8026723
1okogou,matthei,identidad,0.25,-2.723015,2.1512048
1ofbpa3,matthei,seguridad,0.55,-1.6355252,11.602727
1om0fpv,matthei,democracia,0.3,9.746249,-6.7831693
1o52not,matthei,campana_electoral,0.5,-4.5357604,4.9668164
1nvirx5,matthei,democracia,0.65,1.992669,2.7881904
1n87t00,matthei,identidad,0.1,-1.3097769,-3.1631382
1od9th6,matthei,identidad,0.5,-0.81954455,-1.3266149
1p4of85,matthei,democracia,0.25,4.209052,4.1120167
1oyzrkp,matthei,democracia,0.3,5.9341807,0.8329748
1oz45ti,matthei,identidad,0.66,-0.2831756,-1.0231041
1o52not,matthei,moral,0.35,-4.264019,5.3630214
1n51nwp,matthei,campana_electoral,0.25,2.2813408,1.1625032
1p0rl0b,matthei,democracia,0.44,-0.0713787,-4.474921
1p0kj9b,matthei,identidad,0.25,-6.6912055,3.8427145
1ofbpa3,matthei,campana_electoral,0.35,3.3478239,-2.2679543
1mx56he,matthei,democracia,0.3,0.30487767,4.6913767
1ofbpa3,matthei,campana_electoral,0.45,-4.9288664,2.2931466
1opa5m2,matthei,democracia,0.45,-7.0220704,6.532038
1o2qfk1,matthei,campana_electoral,0.5,0.6620244,1.9427229
1oxcyes,matthei,campana_electoral,0.3,6.04157,4.845205
1omqzqq,matthei,campana_electoral,0.3,1.4038506,6.016774
1naan7q,matthei,campana_electoral,0.4,5.4658527,-0.95075583
1n474x3,matthei,moral,0.15,2.3887808,1.8725525
1ohdhcn,matthei,campana_electoral,0.25,-0.2344138,2.751546
1oszezu,matthei,economia,0.45,3.5435038,-2.8009114
1p3085m,matthei,campana_electoral,0.3,-2.7277024,2.3530085
1ogy8dt,matthei,campana_electoral,0.15,-0.3993807,6.4921994
1oez5r5,matthei,identidad,0.25,-0.21306753,-2.51566
1mx56he,matthei,medios_fakenews,0.15,-1.8339132,4.3699927
1n1nhpj,matthei,identidad,0.3,-3.118037,3.239055
1mx56he,matthei,economia,0.465,2.8034575,7.3945518
1qi1qjo,matthei,economia,0.25,-1.6435063,11.5161
1nguxew,matthei,democracia,0.5,0.27926067,-5.072819
1nguxew,matthei,migracion,0.5,-0.49105123,2.738915
1mvvl6e,matthei,economia,0.55,3.5084524,2.1843004
1p4pkd7,matthei,campana_electoral,0.25,2.1500208,-12.58982
1oez5r5,matthei,democracia,0.45,1.969789,-6.9899344
1o790bm,matthei,democracia,0.3,6.6535535,1.3134977
1nguxew,matthei,democracia,0.4,-2.345781,-2.1192915
1ov9fj7,matthei,seguridad,0.25,0.54565966,3.7472885
1ogy8dt,matthei,identidad,1.0,2.6839964,2.8786304
1pmr1xp,matthei,democracia,0.15,2.56077,-5.913239
1oyvvcz,matthei,seguridad,0.2,5.3269453,1.926698
1ov4fyd,matthei,identidad,0.4,-0.2467437,-2.4605005
1p98d0z,matthei,economia,0.4,-1.3351055,-3.2230184
1okogou,matthei,campana_electoral,0.36,6.6067476,-1.7509199
1olcgvg,matthei,identidad,0.3,0.9723437,-0.41034693
1nmb978,matthei,moral,0.44,-2.4081664,-0.192181
1msu45r,matthei,economia,0.25,2.8619068,-6.3976865
1p0j0ol,matthei,moral,0.55,-0.99182814,-1.9312309
1ow01qu,matthei,campana_electoral,0.35,-5.196225,0.55361193
1naacpd,matthei,identidad,0.6,3.6822968,-0.30299443
1ofbpa3,matthei,campana_electoral,0.4,-4.1392074,2.5676873
1oz39qo,matthei,democracia,0.1,3.4679992,0.1937601
1oyzrkp,matthei,campana_electoral,0.35,-4.4561815,2.6006107
1oxt3nz,matthei,moral,0.35,-6.845315,3.6815228
1ngvuav,matthei,democracia,0.1,5.6794124,-3.906129
1n8iwz5,matthei,campana_electoral,0.35,-3.671987,1.2247825
1nq420m,matthei,democracia,0.55,0.19449538,4.602314
1nx7030,matthei,campana_electoral,0.4,3.6385677,1.4702156
1okogou,matthei,democracia,0.1,-2.2111182,11.640202
1oj624b,matthei,campana_electoral,0.3,-5.349266,0.5735776
1nguxew,matthei,campana_electoral,0.45,2.1499662,-12.589579
1nfnskw,matthei,democracia,0.5,-0.5578466,-1.5794064
1ot9qed,matthei,campana_electoral,0.78,-0.56828016,2.7440817
1oa15qu,matthei,democracia,0.4,-2.686145,-2.8590572
1o616n5,matthei,identidad,0.65,-1.8072947,4.3251715
1p01fea,matthei,campana_electoral,0.4,1.17303,5.2648873
1pe2hi2,matthei,campana_electoral,0.15,6.3901815,-0.16988625
1ngvuav,matthei,campana_electoral,0.4,-2.2418156,-0.3143676
1na46tl,matthei,campana_electoral,0.35,-2.4405456,5.631552
1odd35u,matthei,campana_electoral,0.45,-1.8408047,0.49753413
1o616n5,matthei,religion_valvores,0.6,1.3967469,5.9860525
1nx0tqn,matthei,economia,0.87,2.6176987,6.8272433
1oukjej,matthei,democracia,0.63,3.5247343,-6.357926
1mmz32q,matthei,democracia,0.15,-0.2744068,1.270222
1n5ebdc,matthei,democracia,0.2,-4.3912435,0.9972337
1mx56he,matthei,identidad,0.25,-2.0443156,-1.8659137
1p0j0ol,matthei,campana_electoral,0.4,6.2322493,-0.08353003
1oin775,matthei,campana_electoral,0.6,-4.2428865,2.154832
1n4zoba,matthei,campana_electoral,0.25,-6.1156816,3.8986487
1p0j0ol,matthei,campana_electoral,0.84,2.5749705,-5.6557302
1ndyalk,matthei,campana_electoral,0.4,3.0890453,5.0996027
1o0acgm,matthei,democracia,0.15,-7.3241916,6.7666855
1ngubsu,matthei,identidad,0.65,-1.4803483,-2.6387725
1q0gc5f,matthei,democracia,0.2,-5.7951574,10.695779
1oz031c,matthei,moral,0.345,-0.72851664,2.9441562
1o4w0pp,matthei,identidad,0.4,-6.0086412,1.2122425
1oez5r5,matthei,identidad,0.72,2.576323,2.7152183
1ob5wvt,matthei,campana_electoral,0.5,-0.9161695,5.1844463
1ok3c5h,matthei,identidad,0.66,-2.677726,-2.9073553
1ogy8dt,matthei,democracia,0.3,-7.1235585,6.558818
1n6qj2d,matthei,democracia,0.35,-1.4327811,3.043166
1naan7q,matthei,moral,0.3,-2.5061185,4.6308503
1oukjej,matthei,identidad,0.25,-2.073978,12.131711
1ona3yr,matthei,campana_electoral,0.3,0.37704703,3.9128082
1p17x3u,matthei,identidad,0.5,-6.4848576,3.8904583
1otehz4,matthei,democracia,0.6,0.8800386,-0.27396336
1ov32g4,matthei,economia,0.25,-4.385137,0.925563
1oqh6td,matthei,economia,0.4,3.314424,2.3144298
1oz031c,matthei,identidad,0.24,6.5399666,-1.8013893
1p0j0ol,matthei,identidad,0.54,-4.6254177,4.0635676
1otehz4,matthei,economia,0.1,-1.7309945,11.41939
1p89unk,matthei,democracia,0.25,6.1350336,-3.9393322
1pn7j5t,matthei,campana_electoral,0.25,3.5000954,0.5216241
1n9gm4a,matthei,democracia,0.15,-2.4846911,11.511215
1mmz32q,matthei,religion_valvores,0.6,1.7293352,4.77231
1oez5r5,matthei,democracia,0.4,0.13697077,-4.8538256
1otehz4,matthei,campana_electoral,0.675,-4.3860846,5.132414
1mwqjes,matthei,democracia,0.5,-1.587161,3.389287
1oyqspo,matthei,campana_electoral,0.4,-4.6542296,5.4776616
1n8iwz5,matthei,campana_electoral,0.25,-5.7342525,0.82826227
1o52not,matthei,economia,1.0,-0.13645884,-2.5672374
1ov4fyd,matthei,moral,0.45,3.4335165,2.6185098
1pe2hi2,matthei,democracia,0.15,2.3723407,1.5237696
1nx0tqn,matthei,identidad,0.2,-2.2614896,-2.6300335
1owx8rq,matthei,identidad,0.2,-2.3197587,-2.5914931
1pmtcyh,matthei,democracia,0.25,2.637788,-6.0524344
1p0j0ol,matthei,identidad,0.2,-2.266191,-2.601589
1pe2hi2,matthei,democracia,0.1,3.3895144,-7.2011156
1o52not,matthei,identidad,0.55,0.7303955,-0.4525847
1ngubsu,matthei,campana_electoral,0.5,-3.9931564,-1.1222844
1onz8ii,matthei,identidad,0.5,-0.40132982,-2.3868108
1ogy8dt,matthei,campana_electoral,0.54,5.0879607,-0.59346575
1ovdpys,matthei,campana_electoral,0.55,-4.080305,2.3959866
1mmz32q,matthei,identidad,0.2,-0.2064042,-2.5012536
1mn7xvh,matthei,economia,0.27,2.124322,3.6748712
1oyzr2e,matthei,identidad,0.405,-6.1686563,3.8736522
1obinei,matthei,campana_electoral,0.6,2.2408571,4.008026
1nsrglk,matthei,democracia,0.1,0.55228794,-4.98054
1o5j8zp,matthei,economia,0.3,-0.41189513,2.8089216
1oez5r5,matthei,democracia,0.66,4.2680597,-0.8376239
1ozic2j,matthei,campana_electoral,0.2,-5.666478,0.82673585
1nx0tqn,matthei,democracia,0.15,-7.089711,6.5906706
1p0j0ol,matthei,identidad,0.3,3.580463,1.913146
1n87vfw,matthei,pinochet_ddhh,0.45,2.9648032,-2.4992092
1ogy8dt,matthei,campana_electoral,0.3,1.4373232,6.0778394
1oxbq0o,matthei,democracia,0.4,-0.22041573,-2.5858924
1mmz32q,matthei,identidad,0.55,-3.671038,0.956831
1nsrglk,matthei,economia,0.25,2.7152,7.367532
1ofbpa3,matthei,campana_electoral,0.3,-1.8760189,3.0196106
1mmz32q,matthei,campana_electoral,0.54,-6.45689,2.4886553
1ovbn17,matthei,campana_electoral,0.2,-6.614685,3.8569756
1p98d0z,matthei,democracia,0.15,2.1490624,-6.248476
1n8aose,matthei,venezuela_latam,0.45,0.81253463,3.9656544
1p0j0ol,matthei,campana_electoral,0.65,-0.0918763,4.413317
1naan7q,matthei,seguridad,0.3,-2.4786823,5.648018
1ouhnak,matthei,campana_electoral,0.45,-4.4046693,2.4080334
1ohr8nk,matthei,campana_electoral,0.5,-0.5274757,1.4363568
1o594w6,matthei,democracia,0.35,6.5556026,1.6520462
1p8y9am,matthei,economia,0.25,-1.9166913,11.54458
1ntsc8z,matthei,democracia,0.3,-0.6892753,4.067925
1oz031c,matthei,moral,0.3,-2.3889894,-2.410298
1owimre,matthei,economia,0.54,-1.3192302,-2.1052308
1oxbq0o,matthei,identidad,0.25,0.25548708,-1.8516414
1onf69r,matthei,democracia,0.3,-4.442985,2.4290814
1onokrd,matthei,economia,0.3,-3.513765,1.3226346
1ov4fyd,matthei,democracia,0.15,2.2625024,-6.68414
1o52not,matthei,democracia,0.3,2.2187488,-6.2392607
1nt1wy6,matthei,democracia,0.15,2.0458221,-8.057177
1my19cb,matthei,democracia,0.44,-1.9374044,11.656064
1p0j0ol,matthei,campana_electoral,0.35,6.1438894,4.953385
1oxbq0o,matthei,campana_electoral,0.25,3.5255616,-6.287597
1ozic2j,matthei,democracia,0.33,-1.1959856,1.9458984
1ov9fj7,matthei,identidad,0.1,1.2837039,6.025229
1n6qj2d,matthei,identidad,0.2,0.52685255,2.5494785
1ogy8dt,matthei,democracia,0.2,-1.6075377,-0.3124086
1ot9qed,matthei,identidad,0.15,-0.20223743,-2.590963
1oyzrkp,matthei,seguridad,0.45,0.12485193,4.730582
1oqnnlr,matthei,identidad,0.2,-2.081608,-2.1443992
1ot9qed,matthei,democracia,0.35,6.555713,1.5860932
1opbtoo,matthei,democracia,0.96,5.8422623,0.8985141
1op9gc7,matthei,campana_electoral,0.2,5.6035256,-1.1339155
1oupubq,matthei,campana_electoral,0.55,-1.7938962,0.5094953
1oubrpb,matthei,democracia,0.6,7.158816,-3.7253995
1o1akrz,matthei,democracia,0.45,3.763034,-5.11613
1nngi64,matthei,identidad,0.1,-1.9960494,11.916161
1oyzr2e,matthei,campana_electoral,0.6075,-4.5790844,4.7904525
1oz1qrl,matthei,democracia,0.4,2.3026764,-6.850165
1o52not,matthei,campana_electoral,0.25,-2.950037,-2.8875358
1p0r06l,matthei,identidad,0.3,-2.310428,-2.2846568
1oz2z5x,matthei,campana_electoral,0.4,3.5930052,0.62146646
1mtgscm,matthei,campana_electoral,0.25,-6.563857,2.1957264
1ol1maf,matthei,campana_electoral,0.35,0.8666787,-1.8904147
1of6b8x,matthei,campana_electoral,0.15,2.4192796,4.081965
1pcdmyl,matthei,democracia,0.25,2.3092928,-7.7217684
1oyzrkp,matthei,identidad,0.45,-2.168909,-1.9895386
1ngubsu,matthei,identidad,0.25,-5.843304,0.6573295
1o35hri,matthei,campana_electoral,0.25,-1.2297896,5.820216
1n2tjef,matthei,campana_electoral,0.7,-3.028259,-2.8850942
1ox62r9,matthei,democracia,0.4,6.2465897,0.2004096
1nguxew,matthei,seguridad,0.4,3.4221654,1.4972157
1oxujtq,matthei,venezuela_latam,0.3625,-2.253716,3.969926
1o52not,matthei,economia,0.55,-4.8119636,4.6061287
1nsnbmz,matthei,identidad,0.4,3.4110727,1.7686801
1oj5cb4,matthei,campana_electoral,0.45,-2.2911358,-0.17301732
1nfzkbx,matthei,economia,0.3,6.3785505,-3.8753188
1n8iwz5,matthei,seguridad,0.5,-1.6706524,0.5754566
1on8x1l,matthei,democracia,0.35,2.7245765,-6.8024726
1p4pkd7,matthei,religion_valvores,0.2,2.0995364,1.6436932
1obt202,matthei,democracia,0.4,3.3011296,-6.1842775
1pe2hi2,matthei,campana_electoral,0.15,-6.719774,3.1468863
1oz0zv1,matthei,campana_electoral,0.35,-6.896644,3.672487
1ogls70,matthei,economia,0.2,3.4704928,1.7836835
1pousb9,matthei,identidad,0.5,-0.46639985,-0.8678201
1o790bm,matthei,democracia,0.5,6.392363,-3.5955896
1mokdp5,matthei,campana_electoral,0.6525,0.2501826,2.0558476
1mlxxnz,matthei,moral,0.2,-0.9502166,1.3104467
1op9gc7,matthei,campana_electoral,0.3,8.108212,-0.46297273
1mx5ylf,matthei,seguridad,0.35,2.3702173,1.8722693
1mq1u2l,matthei,campana_electoral,0.35,1.6303878,4.8559775
1oyzrkp,matthei,campana_electoral,0.48,2.729686,-0.64849484
1ndknr3,matthei,campana_electoral,0.5,2.6236906,7.9271812
1ner93l,matthei,democracia,0.5,1.4214803,5.72999
1n8aose,matthei,medios_fakenews,0.3,-3.7723632,-0.68709415
1p0j0ol,matthei,moral,0.65,2.497046,-5.4995055
1obj56f,matthei,democracia,0.7475,0.1635513,-4.679714
1p4pkd7,matthei,democracia,0.5,5.0556808,0.26405284
1ndyalk,matthei,identidad,0.45,1.160353,2.3743773
1o7u1nu,matthei,campana_electoral,0.6,-0.3349888,3.6765866
1oujhne,matthei,seguridad,0.49,-0.3643493,-0.87925893
1n2wwd5,matthei,campana_electoral,0.3,1.1828234,0.6724374
1p5piot,matthei,campana_electoral,0.3,1.2368021,0.5892224
1o594w6,matthei,democracia,0.3,3.3712342,-7.18082
1oglm7e,matthei,democracia,0.25,-1.7042601,2.1082551
1oc1qpl,matthei,identidad,0.6,-1.1694727,1.9752585
1oj5cb4,matthei,campana_electoral,0.45,-3.0883784,3.419091
1ot9qed,matthei,democracia,0.5,2.5018315,-6.4899564
1o52not,matthei,democracia,0.4,-4.7172885,4.7230253
1ov4fyd,matthei,economia,0.55,-3.646614,0.98668075
1okogou,matthei,campana_electoral,0.2,-7.071842,3.8451855
1ow6d1w,matthei,identidad,0.4,-0.10359681,-0.1263397
1ob5wvt,matthei,democracia,0.3,9.746169,-6.7831297
1oez5r5,matthei,campana_electoral,0.3,5.3888073,-0.9089809
1oj624b,matthei,economia,0.4,1.8907548,3.0620027
1o3kq9x,matthei,democracia,0.87,-0.21925704,4.8439317
1okogou,matthei,identidad,0.45,2.331038,1.158861
1p2h6ou,matthei,campana_electoral,0.5,-4.6809225,4.607865
1nm083d,matthei,identidad,0.3,-1.9323772,0.23027171
1ok3c5h,matthei,democracia,0.3,-6.6969266,6.870274
1ngvuav,matthei,campana_electoral,0.3,-3.1433191,0.1270488
1olxh7n,matthei,campana_electoral,0.4,1.2823608,4.6116276
1oz05wd,matthei,campana_electoral,0.3,1.351916,3.4279234
1ofocb2,matthei,seguridad,0.45,1.1489024,5.661304
1ob5wvt,matthei,seguridad,0.35,2.636055,-7.398023
1ox5eyp,matthei,democracia,0.2,0.51991343,-4.5470757
1mq33xj,matthei,moral,0.25,1.0460548,0.74956316
1qepe2l,matthei,campana_electoral,0.5,-4.8745594,5.221378
1mj0rr3,matthei,campana_electoral,0.48,2.2706282,-0.81293577
1oqh6td,matthei,democracia,0.5075,-1.2487173,1.8451746
1oulq37,matthei,campana_electoral,0.35,-0.70009595,1.6840284
1ouhnak,matthei,identidad,0.3,-1.2786266,-3.1460636
1oqh6td,matthei,economia,0.3,0.3776141,4.1917334
1on8r8e,matthei,democracia,0.2,5.4198728,1.7167385
1oyiasd,matthei,democracia,0.1,-7.3127832,6.7549
1p3bj89,matthei,campana_electoral,0.4,3.316553,1.58576
1pa0by9,matthei,campana_electoral,0.45,2.1744096,5.232096
1oad274,matthei,economia,0.35,2.5733004,7.4527135
1oqh6td,matthei,campana_electoral,0.25,-0.5100401,4.3526163
1om0fpv,matthei,campana_electoral,0.2,0.6554037,1.9434962
1nhxrbc,matthei,moral,0.5,-7.009036,3.842384
1of5kwl,matthei,campana_electoral,0.2,3.6406233,4.017308
1ofbpa3,matthei,democracia,0.5,-0.39231408,2.6089156
1oruhql,matthei,economia,0.35,6.2923303,-0.07818202
1op9gc7,matthei,identidad,0.45,-0.1777396,-2.5580442
1ol1maf,matthei,democracia,0.5,5.797712,-1.532483
1ohr8nk,matthei,economia,0.54,2.5603037,3.988939
1oz0161,matthei,campana_electoral,0.35,0.07856927,-5.847561
1p0j0ol,matthei,campana_electoral,0.3,-3.0000412,0.06810903
1oljdss,matthei,democracia,0.435,2.0204985,-8.084838
1of3s4s,matthei,democracia,0.25,4.1410866,1.8003016
1oyzr2e,matthei,campana_electoral,1.0,1.758338,-0.84695935
1pe2hi2,matthei,democracia,0.25,-5.842295,0.1433525
1ogls70,matthei,democracia,0.25,-2.2783518,4.0353103
1oez5r5,matthei,democracia,0.35,-0.60456675,0.12040213
1ozic2j,matthei,campana_electoral,0.55,4.9218674,0.59788775
1p0rl0b,matthei,identidad,0.5,2.5700955,-5.7951508
1ohbx9k,matthei,identidad,0.15,-1.2092955,-2.0351708
1ona3yr,matthei,economia,0.45,2.6356292,7.966475
1ovj8x3,matthei,campana_electoral,0.55,0.6817632,2.0379646
1ov4fyd,matthei,campana_electoral,0.6,5.4579945,-0.43935424
1ozsa99,matthei,campana_electoral,0.6075,-2.7253134,5.457632
1o594w6,matthei,identidad,0.4,-1.9837612,-2.4665873
1ow01qu,matthei,medios_fakenews,0.4,-1.747394,7.0376773
1nzlk58,matthei,moral,0.4,-5.8213267,1.0147865
1ohbx9k,matthei,democracia,0.3,2.6545784,-6.2229295
1okogou,matthei,seguridad,0.35,4.580478,0.32229576
1piz8b7,matthei,campana_electoral,0.55,2.4707217,3.9814336
1ogy8dt,matthei,campana_electoral,0.35,-3.1340227,3.786979
1oyzr2e,matthei,campana_electoral,0.81,-6.732443,3.1528757
1piz8b7,matthei,identidad,0.4,-4.641033,4.9644437
1ozic2j,matthei,campana_electoral,0.2,-3.9737577,-1.0133566
1ol27fz,matthei,identidad,0.45,-2.5349438,-2.3144414
1oudk5v,matthei,democracia,0.4,2.1322849,-6.3354297
1ob5wvt,matthei,democracia,0.22,-1.4962739,3.0590217
1p1bqc4,matthei,campana_electoral,0.55,-0.77087706,3.597891
1ozenm6,matthei,economia,0.3,3.1336033,-6.059717
1pgzidd,matthei,campana_electoral,0.15,1.3687128,6.04428
1nx0tqn,matthei,campana_electoral,0.35,-0.58564365,4.2401404
1p0hva9,matthei,campana_electoral,1.0,1.8356485,3.514729
1ob5wvt,matthei,economia,0.5,-4.250423,-0.73907095
1osxczs,matthei,seguridad,0.55,2.35279,3.5255368
1on8x1l,matthei,democracia,0.4,2.7542393,-6.83679
1om0fpv,matthei,democracia,0.15,-2.5712729,11.453801
1p1n5su,matthei,campana_electoral,0.36,0.5669897,2.947107
1ol1maf,matthei,democracia,0.25,2.1623437,-6.3375936
1pnhouw,matthei,economia,0.55,-3.1059856,0.10813917
1ol1maf,matthei,democracia,0.4,6.3285203,0.8238744
1p0rxwc,matthei,democracia,0.4,7.1695304,-3.7049022
1oqh6td,matthei,identidad,0.55,-5.370162,1.3592978
1o594w6,matthei,democracia,0.4,2.826377,4.1344495
1ok3c5h,matthei,identidad,0.35,0.5969315,-2.255984
1nuxbto,matthei,seguridad,0.5,-1.653699,11.599225
1okogou,matthei,campana_electoral,0.2,-3.6416802,-0.20264743
1om0fpv,matthei,democracia,0.15,-7.0360007,6.5666184
1oyyaxn,matthei,seguridad,0.45,0.0982989,-5.8116584
1ok3c5h,matthei,moral,0.65,-1.7907258,0.46195483
1oxdmpp,matthei,democracia,0.5,8.107364,-0.46275592
1om0fpv,matthei,democracia,0.4,-6.9710493,6.6066175
1oqh6td,matthei,democracia,0.2,6.2683697,-4.1701074
1pv0bq3,matthei,democracia,0.4,1.70135,2.429701
1p4m22f,matthei,democracia,0.4,3.318875,-7.134868
1ogqldl,matthei,campana_electoral,0.5,-0.4464193,1.5084475
1o0acgm,matthei,democracia,0.15,-4.5955877,2.7688682
1pr2dni,matthei,campana_electoral,0.25,0.0061027072,0.55873376
1ot9qed,matthei,campana_electoral,0.45,2.8771067,-6.9284444
1ox62r9,matthei,campana_electoral,0.35,4.1992383,2.4766524
1ofbpa3,matthei,religion_valvores,0.45,1.240831,4.4608927
1oin775,matthei,democracia,0.75,2.5518413,-6.7934113
1pmhofe,matthei,democracia,0.1,-7.3744817,3.7507467
1ohzp9v,matthei,democracia,0.45,6.6799755,-0.43121967
1ob5wvt,matthei,campana_electoral,0.35,3.8550313,3.460707
1oxwb4r,matthei,medios_fakenews,0.55,0.019530166,6.7353506
1oglm7e,matthei,campana_electoral,0.4,-5.7152843,0.7900025
1ozwvcy,matthei,identidad,0.2,3.3142657,1.8957427
1o36np8,matthei,identidad,0.45,-1.0795208,-0.8307636
1ogy8dt,matthei,identidad,0.435,-1.6115519,-1.5425506
1ogx4ds,matthei,identidad,0.15,-1.6447103,-2.2950616
1o8mrbw,matthei,democracia,0.25,6.498845,1.5124211
1o594w6,matthei,campana_electoral,0.3,-5.6701865,0.8740295
1oqh6td,matthei,economia,0.15,-6.765829,3.7930694
1oxt3nz,matthei,campana_electoral,0.2,-1.988467,-2.465287
1p0j0ol,matthei,campana_electoral,0.3,-0.36429727,2.6550572
1oyzr2e,matthei,democracia,0.45,-7.308918,6.756181
1ohr8nk,matthei,economia,0.48,-1.608195,2.265779
1oqh6td,matthei,democracia,0.4,6.6567345,1.3195059
1op9gc7,matthei,campana_electoral,0.2,0.42046368,5.00465
1ol27fz,matthei,democracia,0.4,2.5819788,-7.1408086
1nx0tqn,matthei,pinochet_ddhh,0.25,3.4945562,-2.716348
1ofocb2,matthei,campana_electoral,0.2,0.6394416,3.9221072
1oez5r5,matthei,identidad,0.25,0.46080896,2.7076283
1oin775,matthei,campana_electoral,0.6,-4.615909,5.014783
1oybifx,matthei,democracia,0.2,6.105516,1.0780944
1owimre,matthei,democracia,0.6,-0.8331723,3.5664139
1ofjlo9,matthei,campana_electoral,0.3,-2.3582478,2.070187
1p0fcfi,matthei,campana_electoral,0.4,-1.0390112,-0.75839406
1oo7okn,matthei,democracia,0.65,-1.7134215,11.683443
1o4y298,matthei,campana_electoral,0.6,0.6232191,4.746118
1o60l81,matthei,seguridad,0.35,-3.8998516,1.2438213
1p17x3u,matthei,campana_electoral,0.25,3.3566983,3.6830165
1o594w6,matthei,identidad,0.48,0.02474329,2.8274224
1ov943h,matthei,democracia,0.35,13.681163,3.3856888
1onz8ii,matthei,democracia,0.3,5.948638,0.4280016
1ofocb2,matthei,pinochet_ddhh,0.2,3.5580852,-2.3003502
1peyyni,matthei,identidad,0.4,-1.5789487,-2.2813585
1ohbivf,matthei,campana_electoral,0.4,0.97036964,-1.7391275
1p0rl0b,matthei,campana_electoral,0.35,-5.4469366,1.3853296
1o6m162,matthei,democracia,0.25,6.603108,1.2327036
1oqh6td,matthei,campana_electoral,0.25,1.7047658,1.5138998
1o56rrp,matthei,identidad,0.7425,2.645028,1.6601223
1ok3c5h,matthei,democracia,0.15,-0.5867574,1.3805159
1o5j8zp,matthei,democracia,0.54,6.688961,1.3579872
1pqakz6,matthei,campana_electoral,0.1,-4.2848473,2.4613361
1ozic2j,matthei,campana_electoral,0.1,-4.241892,-0.5019612
1o36np8,matthei,identidad,0.45,-2.3655238,-2.3988245
1okcu12,matthei,democracia,0.4,0.23394445,1.5882547
1o6m162,matthei,democracia,0.35,1.0397203,6.2102704
1oyqspo,matthei,democracia,0.1,0.08216181,-4.7120667
1o790bm,matthei,campana_electoral,0.87,1.3495928,5.2349663
1oez5r5,matthei,identidad,0.4,-2.3976462,1.9694767
1pjdjo2,matthei,campana_electoral,0.2,1.3297288,3.437311
1potxmm,matthei,democracia,0.45,0.34102622,-4.0004363
1ot9qed,matthei,seguridad,0.5,2.5627537,4.008988
1oez5r5,matthei,identidad,0.5,-0.19322382,-2.5639198
1ov9fj7,matthei,identidad,0.33,-1.8651474,-2.3261874
1ov9fj7,matthei,seguridad,0.3,-4.348129,2.376234
1oxbq0o,matthei,identidad,0.25,0.20683871,-1.7525274
1ogls70,matthei,campana_electoral,0.2,5.541253,-0.9965636
1oyzqd7,matthei,democracia,0.3,6.677601,1.3699905
1potxmm,matthei,campana_electoral,0.3,-5.7144117,0.6997689
